pilot_name,team_name,track_city,dnf_percent,avg_speed,wins_count,number_of_overtaking_last_year,driver_salary_mln,collision
4,5,17,21,137.94998361128003,23,36,40,1
7,7,9,14,194.2728911095693,23,25,62,0
18,19,6,14,172.29033430381492,4,94,22,0
13,13,2,24,335.95929879461477,20,54,63,0
14,15,11,1,105.72206387730628,93,53,64,1
0,0,20,26,251.6470209440857,35,30,27,0
0,0,18,28,232.4529064676497,76,66,11,0
8,9,11,14,85.42371316901989,54,22,17,1
19,19,10,24,58.01049357363871,55,71,33,1
5,5,9,1,236.845485333381,21,3,29,0
10,11,8,20,299.6172760132823,23,39,2,0
18,19,2,3,133.6535554384865,2,94,16,1
14,15,21,25,115.43068309769497,22,99,43,1
16,17,7,14,147.20055328710944,3,87,25,1
5,5,3,6,101.15731987097917,68,87,64,1
13,13,3,25,283.09939722058755,38,74,35,0
15,15,18,11,117.8467683239043,50,73,43,1
18,19,19,0,63.45893868062906,59,35,45,1
13,13,12,24,299.0379809985287,5,37,23,0
7,7,10,2,241.97804202940972,55,95,8,0
3,3,4,16,188.02974069520644,38,33,40,0
14,15,18,3,226.33665400078416,75,2,26,0
5,5,11,23,189.6059731488824,16,48,57,0
13,13,8,5,273.17268845886014,41,51,16,0
15,15,3,14,174.87629450660614,59,63,34,0
9,9,5,7,299.23331557379373,45,10,55,0
4,5,15,9,164.1099043330899,86,47,55,0
4,5,0,5,324.0351627047643,69,10,44,0
4,5,6,2,235.81936221294876,9,41,46,0
4,5,2,9,50.61572175111754,73,68,48,1
12,13,0,29,96.87177841409375,81,3,49,1
8,9,21,9,96.86343094273096,67,83,6,1
2,3,6,15,81.59498687992365,21,38,8,1
0,0,15,0,348.1483458020298,45,20,51,0
16,17,8,7,140.38429449421486,42,31,12,1
12,13,22,22,185.02117457684832,87,33,47,0
8,9,2,3,250.99094568150937,16,60,29,0
6,7,2,3,335.5267408362166,41,87,47,0
17,17,18,3,229.99314545730945,69,64,5,0
17,17,19,29,313.87631806790546,91,24,39,0
1,1,17,13,127.7444133338537,75,89,12,1
1,1,7,5,146.65438502813947,18,43,28,1
5,5,6,11,206.91990960519593,58,58,49,0
11,11,14,11,160.49033246264543,48,88,9,0
8,9,20,16,224.78314630918388,50,27,27,0
8,9,15,25,93.71717849086272,84,42,28,1
3,3,22,17,272.54211745065277,26,54,58,0
15,15,10,23,107.68613987781062,64,69,30,1
19,19,22,23,84.25978961236218,0,69,22,1
2,3,4,4,244.32881499936735,56,79,42,0
19,19,7,25,236.199221392384,37,74,36,0
18,19,21,2,266.735895932608,90,46,52,0
17,17,8,15,86.51991323450771,89,2,55,1
19,19,11,16,156.32287681128122,10,47,31,0
3,3,5,4,75.46297179026463,24,95,58,1
18,19,17,25,139.51555516235794,65,98,47,1
4,5,6,19,146.7718664272285,59,19,40,1
1,1,18,8,220.25205157091656,29,26,35,0
15,15,12,22,310.04816894366365,43,2,52,0
10,11,14,14,331.4228123076974,54,24,45,0
2,3,14,19,71.33211399449334,75,96,47,1
9,9,12,11,225.86531474032867,60,86,7,0
9,9,23,15,148.28207186134452,57,92,25,1
15,15,19,24,170.65291658807615,88,15,5,0
7,7,10,9,59.48505308602739,37,42,42,1
14,15,12,7,110.1845746061827,82,67,25,1
14,15,15,16,243.75637607534216,44,64,37,0
2,3,5,24,182.93645807249516,1,28,19,0
11,11,18,11,51.78189698650628,71,90,47,1
5,5,3,13,216.65172323692036,93,46,51,0
3,3,14,29,294.8287358909592,79,26,63,0
10,11,13,24,170.33886077597467,38,53,16,0
4,5,5,15,136.52749887555595,81,92,18,1
13,13,23,18,227.94604912769657,0,42,23,0
15,15,4,16,196.2115443739175,13,39,5,0
11,11,8,5,224.92547389662565,63,80,60,0
13,13,3,29,274.65074533917584,24,5,10,0
14,15,6,25,348.8032698250391,61,55,50,0
2,3,11,5,56.344936075907846,88,53,57,1
8,9,20,14,53.2565559718956,29,44,63,1
3,3,1,28,323.5841536572064,14,28,32,0
9,9,14,3,175.62153491441217,21,5,20,0
5,5,1,28,227.37237126186236,20,20,33,0
1,1,15,17,69.08732339624783,93,23,15,1
16,17,16,1,256.1602241528493,66,31,13,0
2,3,12,28,115.00203872014174,38,51,45,1
19,19,12,26,259.47296972940336,14,36,57,0
1,1,5,16,218.23812292074248,97,38,38,0
8,9,10,7,200.97999063148504,68,28,13,0
3,3,16,27,81.37623727301418,35,90,9,1
3,3,12,29,162.77232515441818,58,86,10,0
18,19,18,0,99.8482151224753,8,93,39,1
15,15,6,2,167.1902432830999,41,41,17,0
6,7,17,14,283.98970227642735,92,71,15,0
15,15,19,4,97.34862134058189,58,5,21,1
3,3,3,28,116.77458583966002,41,78,28,1
11,11,6,19,99.45621487290792,31,26,46,1
8,9,5,21,84.40134419571534,22,97,35,1
12,13,20,16,95.64842119364404,63,96,58,1
3,3,15,12,93.05102954637869,3,12,35,1
16,17,7,14,147.20055328710944,3,87,25,1
3,3,19,1,123.87944646709158,75,8,60,1
8,9,1,4,76.74518258400737,44,31,54,1
2,3,21,28,105.6118197387859,69,46,2,1
10,11,10,6,62.04547153602993,80,50,35,1
6,7,11,8,97.27558863153372,32,53,46,1
6,7,11,21,51.33729360929004,30,83,5,1
13,13,20,28,80.50723849914021,0,10,27,1
6,7,2,29,140.96716208918846,63,8,49,1
15,15,9,7,145.39744849779603,99,83,50,1
16,17,15,3,126.18178114097128,9,83,11,1
15,15,1,24,96.68769212991464,45,1,53,1
0,0,3,9,50.2027019748548,88,8,38,1
10,11,21,5,61.7874532041797,46,19,17,1
4,5,1,24,107.09901576026644,69,82,34,1
14,15,0,23,130.08923288282617,76,35,23,1
12,13,2,12,109.02741269700614,74,9,40,1
17,17,1,4,76.6256604086198,76,58,20,1
4,5,11,16,140.80379314211086,1,87,10,1
12,13,10,24,132.7257217369989,73,5,55,1
4,5,11,1,102.90626717248172,85,5,35,1
5,5,23,24,70.94496467931758,11,4,41,1
0,0,19,20,133.09772846220588,91,52,42,1
1,1,10,13,65.7344721927028,78,78,61,1
4,5,5,29,115.31045712310528,20,77,10,1
14,15,14,19,124.53533714897222,55,78,58,1
12,13,7,23,114.56521555021708,41,12,62,1
0,0,22,11,102.63677098909368,47,65,23,1
11,11,5,11,71.80524723413193,32,95,63,1
13,13,11,29,93.81004556303158,80,70,56,1
6,7,11,8,97.27558863153372,32,53,46,1
10,11,10,28,146.2770696987658,81,30,61,1
18,19,18,14,128.89397861641814,10,87,60,1
10,11,10,16,115.37368228305796,18,53,62,1
13,13,4,6,125.0268899223223,16,11,4,1
10,11,17,26,124.56877485355622,81,67,40,1
0,0,7,14,100.09190961021352,7,78,43,1
3,3,5,12,107.74809239504928,81,45,62,1
5,5,6,10,52.77883721978818,16,76,41,1
19,19,16,8,130.33138462078617,82,81,10,1
4,5,6,19,146.7718664272285,59,19,40,1
7,7,11,20,102.32847504622484,59,52,20,1
15,15,10,2,62.02282111700428,27,12,3,1
13,13,10,22,100.3367761483476,10,96,51,1
0,0,20,22,137.27502098824715,65,97,10,1
0,0,0,21,121.89047537781482,52,49,2,1
9,9,15,20,81.92018566583326,54,35,13,1
4,5,2,15,144.9081944014698,85,42,51,1
9,9,11,26,111.02906801742736,70,93,39,1
4,5,1,29,138.64745863968977,9,59,20,1
0,0,18,28,99.14105518284492,97,66,20,1
15,15,16,5,95.89635401064552,4,16,25,1
2,3,11,15,100.4863239611718,71,79,37,1
10,11,5,23,127.3885083656644,48,14,11,1
1,1,15,17,69.08732339624783,93,23,15,1
7,7,9,0,113.14357456537954,90,74,48,1
5,5,5,23,298.2912781630388,4,92,55,1
3,3,5,14,132.02335330227444,3,30,15,1
4,5,1,29,138.64745863968977,9,59,20,1
9,9,5,0,54.21384103819877,28,77,30,1
0,0,2,7,135.76808865490543,73,48,4,1
13,13,10,22,100.3367761483476,10,96,51,1
18,19,19,11,64.96732460487688,36,3,38,1
1,1,17,13,127.7444133338537,75,89,12,1
15,15,0,12,75.20843266232518,63,92,29,1
11,11,0,5,74.66706003639251,40,36,21,1
14,15,3,29,90.05622099927963,10,46,23,1
8,9,7,13,102.41251426734948,36,32,33,1
9,9,17,20,69.35912946793596,59,58,33,1
2,3,12,14,65.59431892504224,1,0,16,1
13,13,19,3,63.83075809688368,12,48,39,1
13,13,11,1,59.38962924678104,18,72,46,1
10,11,14,22,91.6935247963032,85,42,53,1
19,19,17,15,130.5553157539001,0,1,35,1
8,9,5,21,84.40134419571534,22,97,35,1
7,7,16,23,141.85289445471045,94,1,31,1
18,19,16,1,122.9156057521312,66,97,54,1
4,5,14,11,72.15892638594866,20,57,12,1
16,17,10,23,119.7690279473527,96,20,25,1
1,1,10,13,116.22941919922752,5,21,16,1
14,15,0,22,64.32140393051927,8,44,17,1
17,17,13,6,84.26697302618092,88,42,35,1
8,9,21,1,124.21025940780464,64,71,44,1
1,1,0,18,50.96428441158933,88,18,53,1
8,9,4,4,132.80754133564713,76,9,13,1
14,15,11,1,105.72206387730628,93,53,64,1
19,19,16,8,130.33138462078617,82,81,10,1
5,5,22,20,146.12848593331307,90,95,64,1
15,15,1,14,83.65921171932003,14,56,49,1
12,13,17,8,72.02148472971125,30,80,50,1
9,9,5,20,139.8813055975342,13,42,27,1
10,11,13,15,98.93154762493344,4,76,50,1
9,9,15,21,71.40996965817962,14,36,41,1
12,13,23,21,255.18537215271957,5,79,39,1
7,7,15,4,70.16234100535608,69,93,2,1
7,7,9,8,149.6918891940986,95,82,46,1
13,13,20,28,80.50723849914021,0,10,27,1
7,7,19,6,140.61019875469665,21,84,10,1
11,11,14,17,100.90767900762448,60,5,14,1
7,7,13,2,123.13809900036355,61,48,2,1
0,0,6,7,70.51889409531688,37,36,8,1
4,5,17,5,145.7696459655211,89,37,55,1
18,19,18,21,115.93596488517724,99,81,16,1
11,11,4,19,59.2785904462741,31,50,57,1
15,15,16,13,101.83729615287366,89,74,40,1
17,17,6,19,136.7493538134204,39,57,44,1
17,17,10,15,99.35455651864984,41,0,17,1
12,13,11,22,68.47575047425804,60,36,48,1
5,5,6,10,52.77883721978818,16,76,41,1
11,11,16,27,201.78353236684035,6,62,41,1
2,3,7,1,145.1882336852371,81,45,41,1
7,7,12,21,139.24381458326,55,10,40,1
15,15,0,12,75.20843266232518,63,92,29,1
16,17,11,24,123.11716767887047,73,86,26,1
5,5,1,25,84.57940795529046,23,16,52,1
2,3,19,29,146.5796716646073,79,21,20,1
18,19,1,7,57.68724110789898,36,95,51,1
9,9,0,4,115.2546584301102,35,87,28,1
18,19,19,26,104.76312931049426,28,23,2,1
19,19,23,7,72.87813074471515,19,64,42,1
18,19,7,5,106.70027529921438,90,13,3,1
11,11,1,1,80.16490734078924,87,87,56,1
8,9,14,10,94.5098390002057,45,63,3,1
1,1,4,29,98.78718149005856,29,77,38,1
12,13,21,6,59.25241674796183,48,59,59,1
16,17,11,24,123.11716767887047,73,86,26,1
1,1,15,25,55.46282967969736,50,81,29,1
13,13,11,26,135.99087682671492,58,66,53,1
18,19,18,0,99.8482151224753,8,93,39,1
9,9,5,0,54.21384103819877,28,77,30,1
17,17,14,2,109.71553509756598,94,21,35,1
7,7,16,16,144.89846482721865,93,65,44,1
4,5,8,5,70.8084766767395,4,98,26,1
7,7,21,29,50.29269893777191,72,31,24,1
13,13,2,5,50.33276208028346,48,23,21,1
10,11,6,15,115.8866571402094,15,29,13,1
13,13,19,8,58.43496733005862,38,12,64,1
3,3,19,1,123.87944646709158,75,8,60,1
17,17,1,19,126.3039160909518,82,54,22,1
11,11,6,19,99.45621487290792,31,26,46,1
8,9,6,29,79.63696410839603,76,89,28,1
3,3,5,12,107.74809239504928,81,45,62,1
9,9,1,27,117.74128007450967,99,6,57,1
10,11,16,23,105.07310118262691,30,10,10,1
0,0,20,3,83.39980996937531,40,55,14,1
18,19,23,19,101.033570362604,55,51,38,1
17,17,6,19,136.7493538134204,39,57,44,1
3,3,7,7,118.2070701571321,85,78,32,1
6,7,17,27,137.7256793087362,15,34,55,1
2,3,23,27,111.47932933929556,5,62,55,1
2,3,9,29,80.79447030020917,8,55,64,1
12,13,7,5,57.79806319708855,25,39,34,1
2,3,14,19,71.33211399449334,75,96,47,1
3,3,3,4,133.21235016452263,31,99,56,1
15,15,21,0,128.5696583760461,96,93,13,1
16,17,6,22,122.55752046318132,44,10,42,1
0,0,21,25,139.406302720572,89,7,5,1
12,13,22,1,109.19625762398726,22,66,21,1
5,5,22,24,71.26613084888336,46,47,48,1
19,19,17,15,130.5553157539001,0,1,35,1
0,0,23,7,69.44397649253608,8,94,46,1
16,17,19,5,93.24843926028716,77,58,17,1
18,19,19,25,56.383456683249,63,25,36,1
4,5,23,11,114.56309529453404,29,94,17,1
3,3,16,16,51.30200010774209,4,11,2,1
7,7,14,9,147.67725417612658,39,87,30,1
17,17,9,23,67.90168429847688,38,45,51,1
5,5,5,24,126.07769602734932,55,48,20,1
2,3,15,20,128.1852180457081,98,94,50,1
17,17,10,15,99.35455651864984,41,0,17,1
1,1,14,6,104.00880089282684,48,13,1,1
1,1,4,28,73.89315749582407,76,78,20,1
7,7,13,18,88.66314074807985,93,95,32,1
12,13,1,9,104.3554657519151,76,60,55,1
7,7,12,5,144.88064314132026,37,9,21,1
3,3,16,27,81.37623727301418,35,90,9,1
9,9,1,0,95.1861394405146,26,89,46,1
10,11,15,11,93.69184648820472,72,18,22,1
18,19,18,9,54.89234812846343,56,61,31,1
12,13,17,8,72.02148472971125,30,80,50,1
0,0,19,17,124.46641001663804,40,20,61,1
8,9,17,0,136.09805020687205,73,25,2,1
7,7,13,11,116.08586549570047,86,17,11,1
19,19,11,23,127.92309809069056,69,18,36,1
3,3,6,4,132.65776534744023,28,44,6,1
15,15,9,19,148.4056857530131,44,13,51,1
2,3,7,2,55.71657301414984,62,92,51,1
10,11,19,19,99.83635767830026,6,55,7,1
13,13,16,12,53.66828998916717,49,55,48,1
8,9,3,25,57.91300865772742,8,90,31,1
4,5,11,16,140.80379314211086,1,87,10,1
8,9,11,14,85.42371316901989,54,22,17,1
6,7,20,9,79.90455408906669,82,85,28,1
19,19,10,24,58.01049357363871,55,71,33,1
1,1,16,19,107.52610162449416,70,8,2,1
0,0,15,23,73.23138398866904,99,59,31,1
16,17,9,21,92.50029819525643,27,42,56,1
11,11,6,18,96.75687197982953,3,89,12,1
7,7,23,23,86.75872727434827,13,41,44,1
0,0,15,18,139.5711385367241,22,5,39,1
3,3,5,13,135.31592962275028,73,92,65,1
4,5,5,6,81.9377321912438,66,54,41,1
9,9,7,29,124.82713601844029,20,62,44,1
6,7,10,23,57.315218286466894,5,42,14,1
14,15,3,29,90.05622099927963,10,46,23,1
7,7,15,17,116.62922881806792,54,29,31,1
13,13,23,25,143.77812071779852,68,33,35,1
16,17,0,22,131.85659744471283,18,72,37,1
4,5,11,7,63.51280885157754,73,97,64,1
19,19,20,6,136.87172024651335,47,26,20,1
11,11,18,0,89.16398672271794,69,8,41,1
7,7,8,21,111.8200313433808,76,57,11,1
6,7,2,29,140.96716208918846,63,8,49,1
13,13,16,12,53.66828998916717,49,55,48,1
17,17,21,7,80.81414598858714,74,41,56,1
9,9,4,2,63.88729909153346,38,10,13,1
9,9,18,8,146.0730529581036,72,37,31,1
7,7,4,12,123.29816985581049,46,65,47,1
13,13,2,27,75.38136743279706,30,98,47,1
11,11,7,23,85.5225921127506,82,61,34,1
14,15,11,23,149.3959787731227,60,3,29,1
18,19,19,26,104.76312931049426,28,23,2,1
16,17,17,9,51.86572049109588,75,75,3,1
7,7,14,5,144.29054410184975,62,65,53,1
6,7,10,6,102.52606125614209,25,20,13,1
10,11,0,23,86.48934672744909,71,57,29,1
2,3,1,4,83.44796332487519,52,54,16,1
14,15,9,8,136.0374359233921,50,25,54,1
8,9,17,23,144.10138638215838,86,48,51,1
8,9,3,28,125.89130475019242,10,0,62,1
19,19,19,25,73.59561083687805,48,37,8,1
3,3,1,28,70.47040760605385,38,66,51,1
9,9,2,17,98.86030721926636,7,26,42,1
8,9,5,21,84.40134419571534,22,97,35,1
4,5,13,5,56.035739569628376,50,98,38,1
1,1,22,26,119.25586979244214,53,85,25,1
19,19,9,0,65.53516797757051,9,16,49,1
13,13,20,22,279.6987922256616,4,86,51,1
12,13,8,24,136.3954014139752,52,43,65,1
8,9,22,14,136.81550366253822,86,91,43,1
16,17,7,14,147.20055328710944,3,87,25,1
0,0,13,29,94.1495198260514,95,97,8,1
10,11,2,6,138.8119619130347,77,7,23,1
8,9,4,4,132.80754133564713,76,9,13,1
7,7,9,8,149.6918891940986,95,82,46,1
14,15,5,27,109.89882651700252,62,61,50,1
10,11,6,15,115.8866571402094,15,29,13,1
16,17,18,21,128.011055430678,61,25,34,1
15,15,14,9,105.63663530680368,47,86,35,1
2,3,14,19,71.33211399449334,75,96,47,1
15,15,23,27,112.12410141435576,98,17,10,1
13,13,9,26,142.61728625266363,41,50,23,1
16,17,5,19,50.92237718652686,91,29,10,1
17,17,6,23,63.89439500912803,78,79,3,1
13,13,0,21,133.9373421522653,92,14,27,1
13,13,7,28,68.28252198898494,43,1,6,1
3,3,18,1,140.95762060532343,75,46,29,1
3,3,5,12,55.87603620587019,25,91,6,1
14,15,0,2,80.86312829689469,79,27,58,1
16,17,0,23,82.15680660380504,56,20,37,1
17,17,12,20,126.58772003229345,93,30,55,1
11,11,14,17,100.90767900762448,60,5,14,1
15,15,9,26,127.58497713544786,11,40,54,1
0,0,18,28,99.14105518284492,97,66,20,1
15,15,1,16,55.44212605416712,16,44,37,1
1,1,13,8,87.25417443665877,19,81,1,1
11,11,5,11,71.80524723413193,32,95,63,1
6,7,22,17,61.538292310605634,39,39,29,1
12,13,22,29,96.11958168089232,42,94,4,1
14,15,17,18,51.00871897113254,69,99,52,1
11,11,8,10,90.72376578962223,24,62,3,1
16,17,6,20,74.9091343207463,42,12,11,1
13,13,16,3,127.669210059524,95,81,36,1
9,9,2,15,71.40814251709821,98,90,15,1
9,9,10,19,71.34321077475899,80,68,16,1
4,5,18,9,147.71092308307067,38,2,51,1
10,11,21,5,61.7874532041797,46,19,17,1
6,7,14,29,76.36776544680781,41,67,52,1
4,5,4,21,82.09938554469319,7,68,41,1
3,3,16,27,81.37623727301418,35,90,9,1
10,11,22,15,135.0891090972735,3,63,24,1
15,15,4,27,130.7206766448458,15,86,15,1
8,9,20,14,53.2565559718956,29,44,63,1
13,13,20,4,65.8342212019157,43,39,23,1
5,5,1,4,85.73370257583693,19,86,55,1
9,9,1,20,96.35789906533648,78,32,35,1
3,3,13,8,131.98789100509086,80,87,2,1
4,5,22,4,107.04133909398418,28,5,36,1
14,15,11,23,149.3959787731227,60,3,29,1
9,9,15,21,71.40996965817962,14,36,41,1
6,7,11,9,118.76432881086578,7,43,63,1
9,9,19,19,135.86984619169655,56,98,50,1
5,5,4,16,64.29326274347382,38,54,42,1
5,5,18,7,50.27580588244847,39,31,46,1
8,9,23,12,55.851215174512504,39,88,41,1
18,19,18,14,128.89397861641814,10,87,60,1
16,17,22,28,54.98329445244313,86,3,28,1
19,19,19,26,112.50843919561854,62,75,17,1
19,19,0,6,69.10391146274762,34,12,34,1
9,9,3,25,135.96095484522775,20,72,30,1
1,1,19,25,66.78132260400656,74,66,27,1
12,13,1,2,51.7540905604197,86,95,7,1
14,15,7,25,141.06097567094554,43,65,18,1
10,11,19,19,99.83635767830026,6,55,7,1
7,7,21,12,97.48927205177276,94,39,58,1
18,19,8,23,86.11065108016653,4,2,36,1
15,15,21,11,84.44121043388196,0,15,24,1
11,11,11,23,61.21131534783062,51,74,9,1
14,15,19,3,69.10751190159895,7,53,23,1
15,15,21,24,98.6574819384953,74,8,1,1
10,11,14,22,91.6935247963032,85,42,53,1
12,13,3,2,68.30994192172946,14,61,20,1
15,15,19,4,97.34862134058189,58,5,21,1
13,13,0,21,133.9373421522653,92,14,27,1
17,17,11,4,109.1962077067955,0,9,10,1
19,19,5,20,118.38604867757336,45,30,19,1
14,15,17,18,51.00871897113254,69,99,52,1
11,11,0,0,76.1961906060854,45,64,28,1
3,3,6,6,132.1442877077328,77,60,43,1
5,5,6,10,52.77883721978818,16,76,41,1
9,9,4,16,99.19838887828324,7,79,55,1
19,19,16,8,130.33138462078617,82,81,10,1
16,17,13,19,58.01477202478471,86,49,17,1
0,0,9,25,124.67270546941376,40,67,31,1
11,11,14,2,62.457117906387595,85,0,62,1
6,7,9,27,115.02852092838086,47,83,51,1
17,17,11,5,108.8962145131604,12,84,8,1
6,7,11,21,51.33729360929004,30,83,5,1
5,5,4,16,64.29326274347382,38,54,42,1
2,3,6,29,128.87023874395138,71,63,41,1
16,17,19,5,93.24843926028716,77,58,17,1
14,15,0,22,64.32140393051927,8,44,17,1
18,19,3,18,134.39652363078048,96,16,5,1
7,7,13,2,123.13809900036355,61,48,2,1
5,5,23,16,105.4114070062348,76,11,15,1
9,9,20,7,140.71588744417397,42,68,1,1
9,9,6,18,95.98697515776304,76,93,31,1
7,7,14,9,147.67725417612658,39,87,30,1
14,15,21,13,133.76747079045467,83,21,50,1
3,3,1,13,103.45573611342252,57,4,54,1
12,13,7,5,105.24594092539758,85,80,62,1
6,7,6,27,119.7977237304313,78,94,46,1
3,3,16,27,81.37623727301418,35,90,9,1
19,19,15,23,107.06332574146256,1,87,15,1
4,5,8,5,70.8084766767395,4,98,26,1
17,17,13,15,76.07884598119844,25,41,54,1
13,13,11,29,93.81004556303158,80,70,56,1
16,17,21,5,106.23106090133602,94,43,62,1
16,17,13,19,58.01477202478471,86,49,17,1
7,7,8,16,75.51876738082262,99,92,52,1
11,11,2,26,125.2803728536865,27,17,41,1
15,15,1,16,55.44212605416712,16,44,37,1
0,0,20,3,83.39980996937531,40,55,14,1
9,9,15,23,112.44923882679107,19,0,19,1
15,15,9,21,123.2871122673772,78,62,44,1
3,3,7,7,118.2070701571321,85,78,32,1
12,13,11,13,103.80573025445314,11,74,30,1
15,15,17,20,50.21623271330691,3,65,29,1
15,15,18,19,73.82215355525527,41,42,1,1
16,17,9,29,95.31922847748204,36,86,22,1
17,17,22,1,93.0621739108398,8,90,40,1
2,3,3,26,90.27951025046625,63,16,39,1
0,0,21,14,63.464922830966785,86,65,15,1
13,13,2,27,75.38136743279706,30,98,47,1
4,5,4,27,133.63424363567978,22,83,50,1
15,15,10,23,107.68613987781062,64,69,30,1
17,17,16,0,81.56534807505287,34,11,28,1
3,3,10,29,115.98831721591267,30,83,16,1
10,11,21,29,73.41473117568607,73,40,9,1
15,15,0,21,93.13788757461892,90,69,30,1
0,0,0,21,121.89047537781482,52,49,2,1
14,15,22,4,50.339323574452656,71,15,1,1
19,19,0,6,69.10391146274762,34,12,34,1
14,15,21,13,133.76747079045467,83,21,50,1
2,3,9,17,110.89822861293506,14,34,6,1
12,13,10,4,142.84150261984058,71,75,6,1
2,3,20,9,96.56593370149535,25,36,28,1
1,1,19,10,143.14432889443938,77,64,13,1
4,5,1,29,138.64745863968977,9,59,20,1
4,5,14,13,118.70121285737646,76,7,2,1
7,7,17,17,59.82324339813875,7,95,55,1
10,11,18,1,86.2255555404173,87,81,39,1
15,15,14,25,124.07614822744776,4,39,35,1
6,7,9,27,115.02852092838086,47,83,51,1
11,11,3,0,135.94634380499494,33,59,17,1
13,13,7,28,68.28252198898494,43,1,6,1
10,11,18,14,135.99619350636095,35,91,50,1
16,17,1,4,146.22640086137923,1,6,15,1
8,9,7,23,123.32053035242396,80,29,57,1
7,7,13,2,123.13809900036355,61,48,2,1
9,9,19,23,145.4991052948386,41,31,26,1
10,11,14,29,117.5556427884397,46,75,48,1
7,7,5,2,90.00733139188667,45,64,41,1
16,17,21,5,106.23106090133602,94,43,62,1
16,17,0,22,131.85659744471283,18,72,37,1
8,9,5,8,111.46265633618512,37,71,45,1
18,19,19,11,84.53209740021677,1,26,64,1
5,5,2,18,88.03648926900013,54,32,10,1
6,7,14,8,137.60152310733912,3,96,10,1
8,9,17,23,144.10138638215838,86,48,51,1
16,17,23,12,126.65295110591389,33,83,63,1
14,15,17,17,60.260693872210695,74,22,34,1
7,7,9,0,113.14357456537954,90,74,48,1
0,0,20,26,81.24348691719135,35,52,24,1
0,0,16,15,116.36117532314616,89,45,44,1
7,7,10,22,121.77707566564764,26,85,32,1
0,0,23,7,69.44397649253608,8,94,46,1
14,15,17,7,149.90449198445805,98,0,1,1
13,13,7,28,68.28252198898494,43,1,6,1
19,19,21,17,75.36664706268425,33,36,3,1
3,3,15,0,109.60083688109926,58,67,2,1
17,17,13,6,84.26697302618092,88,42,35,1
17,17,20,0,63.76044531398507,72,66,53,1
19,19,13,3,81.29640227761081,50,32,30,1
1,1,5,8,104.31657804155594,65,46,62,1
12,13,1,12,97.96307441463333,94,33,16,1
4,5,17,21,137.94998361128003,23,36,40,1
16,17,19,28,62.51066710058043,0,85,44,1
14,15,10,25,53.40051963577647,68,33,14,1
15,15,19,16,83.9958477063893,37,19,37,1
15,15,9,28,91.8377331667276,42,95,27,1
19,19,15,18,70.43266640763014,4,11,36,1
10,11,18,1,86.2255555404173,87,81,39,1
14,15,18,4,110.0460278148742,50,86,41,1
2,3,7,1,145.1882336852371,81,45,41,1
6,7,2,29,140.96716208918846,63,8,49,1
14,15,7,22,127.84061672340536,34,19,52,1
3,3,13,15,63.11875438693166,72,43,50,1
7,7,5,28,57.708003441448064,32,89,10,1
16,17,9,21,92.50029819525643,27,42,56,1
4,5,19,16,97.79686893509918,97,29,13,1
0,0,9,4,68.32985505117347,41,58,13,1
12,13,8,27,70.83623293870863,66,16,19,1
17,17,13,8,112.68204948434784,30,83,43,1
15,15,4,5,82.70112348274417,63,97,2,1
15,15,17,20,50.21623271330691,3,65,29,1
11,11,0,0,76.1961906060854,45,64,28,1
15,15,1,16,55.44212605416712,16,44,37,1
1,1,22,26,119.25586979244214,53,85,25,1
9,9,2,13,100.19287755286788,32,78,42,1
0,0,3,9,50.2027019748548,88,8,38,1
9,9,19,14,93.90812923213736,7,42,16,1
4,5,22,8,78.92863311725296,52,69,23,1
10,11,7,0,83.84373611777943,78,98,13,1
13,13,12,2,126.302731419227,43,34,17,1
3,3,4,5,59.38813651993387,35,2,47,1
13,13,7,22,126.44040104983618,97,7,51,1
0,0,18,27,230.761998725172,8,93,24,1
7,7,19,6,140.61019875469665,21,84,10,1
6,7,11,21,51.33729360929004,30,83,5,1
8,9,12,26,110.8494805821742,10,79,14,1
16,17,8,7,140.38429449421486,42,31,12,1
15,15,2,1,130.18558476928845,52,97,64,1
15,15,3,24,209.45230038981532,1,76,11,1
15,15,1,16,55.44212605416712,16,44,37,1
3,3,20,27,63.96415951708413,75,8,58,1
19,19,15,18,70.43266640763014,4,11,36,1
16,17,13,19,58.01477202478471,86,49,17,1
11,11,4,19,59.2785904462741,31,50,57,1
19,19,17,13,103.1298480296577,1,2,29,1
19,19,6,23,141.6738543351928,74,93,55,1
13,13,19,16,141.91149252426374,54,68,51,1
14,15,4,14,93.80557163488528,32,85,48,1
4,5,9,1,142.08638634491163,51,30,35,1
9,9,5,5,73.37549774367737,17,86,1,1
18,19,3,9,100.35204146213006,3,57,59,1
12,13,23,6,95.73572369685397,54,23,56,1
15,15,10,24,136.2171993200174,83,58,8,1
5,5,17,17,102.43199797318222,30,51,32,1
6,7,10,29,130.62604272707404,63,62,62,1
5,5,14,20,304.5342184224617,9,63,30,1
14,15,7,16,132.90247362264586,15,4,49,1
14,15,6,19,60.121470879470806,35,5,65,1
12,13,15,4,85.35820370069447,29,55,30,1
2,3,5,6,148.66043153720335,6,5,62,1
17,17,13,15,76.07884598119844,25,41,54,1
15,15,10,2,62.02282111700428,27,12,3,1
5,5,10,11,105.58423059526392,5,18,53,1
3,3,15,14,85.22287997997732,17,87,22,1
0,0,9,4,68.32985505117347,41,58,13,1
7,7,16,23,141.85289445471045,94,1,31,1
