pilot_name,team_name,track_city,dnf_percent,avg_speed,wins_count,number_of_overtaking_last_year,driver_salary_mln,penalty_points,personal_position,collision
Colapinto,Alpine,Spa,5,194.38781946770402,68,6,13,1,10,0
Verstappen,Red Bull,Shanghai,0,337.4113032438794,42,12,25,0,18,0
Hadjar,Racing Bulls,Miami,10,235.1138559997927,28,23,34,7,5,0
Bortoleto,Sauber,Montreal,16,295.56674775171837,56,40,6,1,7,0
Lawson,Racing Bulls,Shanghai,19,343.7946875076003,62,49,32,8,4,0
Hamilton,Ferrari,Miami,27,133.54772326921656,23,28,4,1,13,1
Stroll,Aston Martin,Shanghai,28,84.69780709434124,76,86,6,6,15,1
Lawson,Racing Bulls,Austin,19,79.83439415797046,30,10,34,9,3,1
Russel,Mercedes,Suzuka,9,266.0873229791818,62,69,44,11,9,0
Norris,McLaren,Budapest,25,122.24094487290995,95,80,55,0,8,1
Stroll,Aston Martin,Silverstone,27,210.42929667520522,70,78,19,5,15,1
Leclerc,Ferrari,Miami,7,253.61638930994152,34,61,15,1,11,0
Colapinto,Alpine,Monaco,18,179.72129816850133,92,22,31,4,16,1
Bortoleto,Sauber,Shanghai,17,256.42464717509654,67,77,65,9,2,0
Colapinto,Alpine,Barcelona,13,118.60264060211527,74,57,44,3,5,1
Bearman,Haas,Melbourne,28,280.56994200812727,60,77,59,9,12,1
Gasly,Alpine,Zandvoort,3,230.69268354536285,62,51,65,10,10,0
Verstappen,Red Bull,Imola,6,272.51827334665086,0,26,13,2,3,0
Antonelli,Mercedes,Shanghai,2,184.7294112245344,20,50,32,1,15,0
Tsunoda,Red Bull Racing,Austin,23,89.6108219426767,19,92,26,9,11,1
Leclerc,Ferrari,Shanghai,27,257.35697257390615,0,69,27,2,10,1
Bearman,Haas,Las Vegas,26,170.27547867566904,39,25,64,8,20,1
Ocon,Haas,Shanghai,7,322.8433652862284,60,27,16,7,8,0
Colapinto,Alpine,Spa,14,87.97635884584912,90,81,34,3,20,1
Antonelli,Mercedes,Suzuka,28,264.4818456279744,4,93,56,0,9,1
Hulkenberg,Sauber,Austin,11,180.1493298192567,24,34,24,8,15,1
Russel,Mercedes,Miami,20,299.4042031024978,63,93,15,2,13,1
Antonelli,Mercedes,Austin,12,160.29973361840263,32,72,48,8,11,1
Verstappen,Red Bull,Spielberg,24,151.05983910176806,16,86,3,11,5,0
Tsunoda,Red Bull Racing,Monaco,14,156.8459013667887,27,71,20,2,15,0
Albon,Williams,Spielberg,28,105.75166652437944,93,42,44,3,20,1
Tsunoda,Red Bull Racing,Sakhir,26,213.46847519045565,52,43,31,1,10,0
Colapinto,Alpine,Spa,18,215.80320164721658,63,76,32,10,7,0
Tsunoda,Red Bull Racing,Monaco,9,264.62604975080455,48,16,26,4,1,0
Russel,Mercedes,Spa,15,170.9062702360987,57,61,63,2,10,0
Antonelli,Mercedes,Budapest,24,62.553365186154686,88,96,30,0,13,1
Stroll,Aston Martin,Imola,24,78.47818074479534,77,18,49,8,14,1
Stroll,Aston Martin,Austin,26,251.33705592310122,21,64,53,7,1,1
Tsunoda,Red Bull Racing,Baku,7,174.83359936502345,3,47,19,7,8,0
Hadjar,Racing Bulls,Montreal,27,56.233636085998576,94,45,18,8,6,1
Hulkenberg,Sauber,Sao Paulo,15,71.46258063915843,65,8,44,0,20,1
Piastri,McLaren,Miami,5,194.29199432460774,91,94,41,8,9,0
Sainz,Williams,Zandvoort,3,209.9032741445947,87,28,43,3,18,0
Albon,Williams,Lusail,5,115.7543360392986,95,71,17,6,13,1
Russel,Mercedes,Miami,4,296.6066249085471,60,5,28,8,17,1
Tsunoda,Red Bull Racing,Sao Paulo,1,333.792099040982,8,50,36,9,10,0
Alonso,Aston Martin,Monaco,12,304.55825847664556,12,55,36,10,11,1
Hulkenberg,Sauber,Mexico City,26,239.8680472337253,64,30,37,7,12,1
Norris,McLaren,Monaco,22,64.67285887774253,26,85,27,3,7,1
Sainz,Williams,Imola,22,288.55396401647306,57,96,40,10,10,0
Lawson,Racing Bulls,Sao Paulo,27,134.44606911881232,89,97,12,2,11,1
Hamilton,Ferrari,Austin,15,147.1583303249697,47,67,53,6,20,1
Sainz,Williams,Jeddah,23,166.02025641504244,14,23,57,11,1,0
Hadjar,Racing Bulls,Abu Dhabi,3,280.46365397625095,31,98,44,1,19,0
Lawson,Racing Bulls,Montreal,16,286.4172870123475,47,3,43,6,7,0
Hamilton,Ferrari,Austin,12,219.08942534326928,65,34,46,1,1,0
Sainz,Williams,Barcelona,3,160.2456232336444,54,13,56,5,14,0
Norris,McLaren,Sakhir,5,107.05234215921531,13,78,30,1,7,1
Hadjar,Racing Bulls,Barcelona,9,208.6243330332894,86,98,47,9,3,0
Verstappen,Red Bull,Abu Dhabi,14,186.5089402555947,2,70,10,8,14,1
Tsunoda,Red Bull Racing,Zandvoort,15,308.55581335788634,55,58,22,8,20,1
Piastri,McLaren,Imola,5,121.17390062413604,29,84,57,5,20,1
Hulkenberg,Sauber,Spa,12,155.16952993801118,86,78,44,8,16,1
Hadjar,Racing Bulls,Monza,25,284.62307911875064,93,70,55,10,11,1
Stroll,Aston Martin,Monza,8,72.52865861017963,98,2,53,5,5,1
Albon,Williams,Spa,0,199.21538228519512,96,72,39,4,20,0
Norris,McLaren,Baku,13,54.84725906562783,35,17,63,2,5,1
Colapinto,Alpine,Melbourne,1,176.43294418992414,36,19,41,11,15,1
Hamilton,Ferrari,Monza,13,60.459533665203466,94,34,31,0,3,1
Colapinto,Alpine,Sao Paulo,24,296.2938775677648,32,88,62,5,9,0
Leclerc,Ferrari,Suzuka,17,243.35083118194194,54,32,45,9,20,1
Hamilton,Ferrari,Lusail,18,95.2460766737869,8,37,29,2,8,1
Bortoleto,Sauber,Melbourne,22,291.2788059601321,46,74,42,10,5,0
Lawson,Racing Bulls,Spa,0,265.5039377206741,87,36,15,7,1,0
Colapinto,Alpine,Monaco,20,302.10391354495295,76,24,58,10,15,1
Hulkenberg,Sauber,Monaco,17,252.9543995124679,16,46,65,0,6,0
Leclerc,Ferrari,Monza,27,290.3379598397788,91,13,50,0,18,1
Colapinto,Alpine,Austin,15,191.1133486232725,33,43,44,7,2,0
Hulkenberg,Sauber,Sakhir,19,329.5766404366613,46,81,3,8,3,0
Hadjar,Racing Bulls,Abu Dhabi,18,148.33929676521626,32,54,1,9,8,1
Stroll,Aston Martin,Baku,27,95.00735712477487,11,7,51,7,3,1
Verstappen,Red Bull,Austin,29,267.27895663838507,93,22,36,10,16,1
Albon,Williams,Spielberg,4,242.69178516379918,44,16,34,3,11,0
Lawson,Racing Bulls,Las Vegas,14,242.88818643462156,49,26,62,5,11,0
Hamilton,Ferrari,Baku,22,125.10929908042128,91,50,2,7,5,1
Stroll,Aston Martin,Baku,21,59.487070285845746,88,73,50,0,5,1
Russel,Mercedes,Baku,21,176.3170437415236,68,34,5,10,3,0
Stroll,Aston Martin,Silverstone,11,188.8949267044217,79,92,13,6,2,0
Verstappen,Red Bull,Zandvoort,18,284.16714903927664,71,63,49,2,20,1
Hadjar,Racing Bulls,Austin,5,183.90863253891908,33,2,52,5,6,0
Sainz,Williams,Abu Dhabi,21,65.91446672144014,23,72,29,6,4,1
Hamilton,Ferrari,Shanghai,11,143.63780384751036,66,20,14,4,4,1
Lawson,Racing Bulls,Lusail,25,71.446730260935,42,75,53,0,13,1
Albon,Williams,Shanghai,10,193.2169631261877,30,56,32,1,8,0
Albon,Williams,Monaco,15,263.5803449733483,86,81,24,2,16,0
Verstappen,Red Bull,Lusail,16,126.03775632780531,65,24,51,4,12,1
Piastri,McLaren,Abu Dhabi,21,296.6170228489374,46,26,9,0,4,0
Stroll,Aston Martin,Abu Dhabi,23,174.29989989889975,89,29,45,3,19,1
Alonso,Aston Martin,Mexico City,3,156.59683085187496,33,13,23,8,16,1
Bortoleto,Sauber,Barcelona,7,136.95843874608562,34,97,46,6,16,1
Ocon,Haas,Silverstone,14,87.15588505608845,70,28,60,11,16,1
Ocon,Haas,Sao Paulo,18,117.57811609583565,25,39,6,1,1,1
Tsunoda,Red Bull Racing,Budapest,24,324.1397981645776,82,26,59,6,16,1
Bearman,Haas,Mexico City,9,264.5297816335029,79,11,11,4,8,0
Albon,Williams,Baku,5,140.82666405184264,50,71,46,8,16,1
Albon,Williams,Melbourne,2,348.7132863317799,92,26,27,0,12,0
Ocon,Haas,Melbourne,1,326.95374771852585,22,74,1,9,17,1
Tsunoda,Red Bull Racing,Suzuka,1,226.0949418378145,31,51,18,7,8,0
Piastri,McLaren,Montreal,14,78.16654591779624,82,18,4,9,12,1
Norris,McLaren,Montreal,0,197.48631855001895,42,9,56,7,19,1
Bortoleto,Sauber,Montreal,18,272.03096385545916,42,18,20,11,9,0
Antonelli,Mercedes,Lusail,24,132.7801034883083,44,18,30,10,7,1
Bortoleto,Sauber,Monaco,24,330.00178380191096,21,86,46,8,13,1
Piastri,McLaren,Singapore,22,113.9967979994457,27,16,13,0,3,1
Tsunoda,Red Bull Racing,Sao Paulo,13,140.21813053757168,36,55,34,2,19,1
Verstappen,Red Bull,Las Vegas,24,218.71271591537263,49,37,1,4,1,0
Leclerc,Ferrari,Sao Paulo,7,333.5626869222259,99,99,5,2,7,0
Colapinto,Alpine,Las Vegas,16,186.67925556671264,31,12,3,4,10,0
Hulkenberg,Sauber,Austin,25,321.1893199489601,11,88,30,0,5,0
Bearman,Haas,Melbourne,19,284.7715427295161,72,3,39,1,18,1
Colapinto,Alpine,Lusail,22,268.7007400282387,55,86,12,1,5,0
Gasly,Alpine,Spa,2,346.4861547593369,25,45,9,7,6,0
Lawson,Racing Bulls,Monaco,5,295.3359306194927,74,70,64,0,10,0
Piastri,McLaren,Zandvoort,18,188.42565518097857,48,41,8,0,4,0
Bearman,Haas,Jeddah,15,63.94051618428984,91,52,50,2,3,1
Tsunoda,Red Bull Racing,Mexico City,1,205.39089958989038,36,18,40,10,1,0
Gasly,Alpine,Sao Paulo,8,84.10583144577137,76,3,17,6,12,1
Antonelli,Mercedes,Monza,12,285.40407059474165,46,22,60,9,5,0
Stroll,Aston Martin,Miami,13,169.41165167187484,31,11,40,6,11,1
Tsunoda,Red Bull Racing,Monza,16,276.2432854157705,82,98,36,5,7,0
Stroll,Aston Martin,Abu Dhabi,7,337.9714786908176,82,22,42,10,9,0
Lawson,Racing Bulls,Monza,13,88.52385100181425,23,94,25,6,20,1
Bortoleto,Sauber,Sao Paulo,7,84.90362159132088,19,41,26,3,3,1
Bearman,Haas,Mexico City,10,244.35598681418105,0,97,52,2,5,0
Albon,Williams,Sakhir,26,58.334576898793976,74,77,63,6,13,1
Bearman,Haas,Las Vegas,23,225.21587414841875,18,31,50,3,14,1
Russel,Mercedes,Mexico City,17,194.32945539844897,36,28,57,1,12,1
Bearman,Haas,Monza,23,169.0715841665466,9,5,21,9,20,1
Ocon,Haas,Barcelona,3,174.47254973848973,9,37,38,7,9,0
Norris,McLaren,Spielberg,5,62.11400869318193,4,95,5,9,1,1
Hamilton,Ferrari,Baku,26,257.754685986035,39,6,36,10,20,1
Ocon,Haas,Jeddah,10,104.32117311097218,96,51,41,6,13,1
Hulkenberg,Sauber,Shanghai,17,112.25820698394621,93,22,59,2,4,1
Tsunoda,Red Bull Racing,Abu Dhabi,7,338.57121213588135,69,65,42,11,1,0
Sainz,Williams,Spa,1,197.61847951810114,33,63,10,4,10,0
Gasly,Alpine,Melbourne,10,117.92635253102466,67,92,19,1,8,1
Norris,McLaren,Singapore,10,321.18263590986703,11,15,63,9,16,1
Hamilton,Ferrari,Budapest,1,264.1809416256358,81,68,21,3,7,0
Antonelli,Mercedes,Spa,17,161.30039250546574,63,22,7,3,1,0
Colapinto,Alpine,Austin,22,75.97666700582812,33,7,2,1,14,1
Hamilton,Ferrari,Jeddah,23,247.29016737387016,65,97,10,5,12,1
Colapinto,Alpine,Abu Dhabi,14,77.76987571702702,54,19,23,0,20,1
Hadjar,Racing Bulls,Miami,5,67.7479980874671,79,15,57,2,6,1
Antonelli,Mercedes,Silverstone,12,273.50673771875194,80,32,42,6,4,0
Leclerc,Ferrari,Suzuka,13,66.26017732022218,44,1,43,10,10,1
Ocon,Haas,Jeddah,26,281.4763688602792,31,58,12,0,11,1
Piastri,McLaren,Melbourne,24,105.16826514983516,40,8,35,7,14,1
Norris,McLaren,Zandvoort,5,267.0399777554234,90,42,41,8,19,1
Verstappen,Red Bull,Lusail,2,178.49918889979512,85,32,48,10,3,0
Tsunoda,Red Bull Racing,Baku,24,271.0114164032587,90,1,14,7,9,0
Lawson,Racing Bulls,Jeddah,9,87.81624014453855,24,9,43,5,12,1
Antonelli,Mercedes,Melbourne,18,70.14176492878813,54,84,48,0,17,1
Gasly,Alpine,Sao Paulo,12,87.55908402284078,86,83,24,10,16,1
Colapinto,Alpine,Monaco,1,325.9852024740773,34,4,10,1,19,0
Lawson,Racing Bulls,Zandvoort,12,237.34884336673503,92,29,57,9,18,1
Russel,Mercedes,Spa,24,245.86060878443269,20,4,33,3,15,1
Alonso,Aston Martin,Suzuka,27,229.78978607865093,49,89,14,4,18,1
Lawson,Racing Bulls,Budapest,14,182.63747574554026,72,53,10,3,15,0
Alonso,Aston Martin,Melbourne,10,295.76973851102287,2,63,32,8,12,1
Stroll,Aston Martin,Sao Paulo,9,174.2998929894155,11,81,5,5,4,0
Hulkenberg,Sauber,Sao Paulo,10,284.08682775777197,3,43,8,11,20,1
Tsunoda,Red Bull Racing,Monaco,26,295.49257390517454,53,56,14,5,12,1
Alonso,Aston Martin,Singapore,28,136.98355383055713,61,73,52,8,5,1
Hadjar,Racing Bulls,Spa,6,218.90816408690782,32,15,37,3,12,0
Tsunoda,Red Bull Racing,Austin,18,99.11607102473438,20,36,6,5,13,1
Bortoleto,Sauber,Suzuka,12,262.3414810251062,40,17,63,10,6,0
Hadjar,Racing Bulls,Austin,14,291.36728452736156,84,81,25,2,16,0
Piastri,McLaren,Sao Paulo,2,102.77022137973752,80,27,56,1,14,1
Verstappen,Red Bull,Baku,8,313.8133156578376,23,57,52,10,18,1
Alonso,Aston Martin,Spielberg,11,81.54050428899772,83,86,31,9,3,1
Colapinto,Alpine,Suzuka,17,207.6534538900448,46,89,39,1,1,0
Hadjar,Racing Bulls,Abu Dhabi,11,271.19146346221373,96,29,56,9,1,0
Verstappen,Red Bull,Montreal,24,174.1239564802087,14,2,49,2,12,1
Bortoleto,Sauber,Melbourne,29,321.8175534900276,5,91,51,3,16,1
Verstappen,Red Bull,Melbourne,17,192.8172330336429,86,24,30,11,11,1
Bearman,Haas,Sao Paulo,29,142.29031429673665,90,78,55,9,3,1
Sainz,Williams,Baku,8,87.39846553175148,67,4,29,2,8,1
Lawson,Racing Bulls,Monaco,1,137.23974879925947,80,3,39,10,12,1
Colapinto,Alpine,Sakhir,16,336.04938985279364,58,74,33,8,17,1
Bearman,Haas,Miami,19,292.51817155787194,74,65,55,8,7,0
Alonso,Aston Martin,Abu Dhabi,14,252.6852409934855,56,29,34,10,4,0
Lawson,Racing Bulls,Barcelona,16,284.9518642876852,40,70,15,4,1,0
Leclerc,Ferrari,Singapore,27,158.641510194319,47,28,58,0,11,1
Sainz,Williams,Zandvoort,11,194.87709395705252,73,97,55,2,13,0
Tsunoda,Red Bull Racing,Sao Paulo,26,306.9543516604161,37,95,60,6,19,1
Tsunoda,Red Bull Racing,Spielberg,16,87.85067289025578,53,97,49,8,20,1
Lawson,Racing Bulls,Montreal,11,215.17204991792826,38,94,57,3,11,0
Piastri,McLaren,Miami,19,259.51410028132216,60,79,35,8,5,0
Albon,Williams,Shanghai,7,147.3222099523539,82,66,64,4,4,1
Stroll,Aston Martin,Lusail,4,124.02416311967043,81,9,43,4,2,1
Leclerc,Ferrari,Monaco,8,237.69056578237186,61,50,24,4,15,0
Bortoleto,Sauber,Lusail,4,61.100917739015294,18,39,40,0,9,1
Hamilton,Ferrari,Las Vegas,3,53.24506907429433,80,79,57,10,13,1
Stroll,Aston Martin,Singapore,13,272.75449220222976,30,90,34,10,17,1
Verstappen,Red Bull,Mexico City,12,148.51145210485396,77,5,36,0,1,1
Alonso,Aston Martin,Austin,19,203.74863559422423,35,95,15,6,12,1
Norris,McLaren,Monaco,24,222.5910245323465,55,84,53,9,19,1
Ocon,Haas,Shanghai,29,178.96617722448528,59,68,10,2,12,1
Lawson,Racing Bulls,Shanghai,25,251.29496037900898,48,73,25,11,5,0
Alonso,Aston Martin,Barcelona,16,117.63485915632795,30,0,17,7,7,1
Bearman,Haas,Spielberg,3,162.98634968277617,47,66,8,0,7,0
Gasly,Alpine,Monaco,6,305.3582516020389,95,86,62,10,1,0
Bortoleto,Sauber,Lusail,10,337.0406623848349,14,3,48,3,11,0
Hamilton,Ferrari,Spa,22,263.9570192793517,0,39,15,7,15,1
Russel,Mercedes,Sao Paulo,9,320.4271605312634,32,33,26,0,12,0
Hulkenberg,Sauber,Zandvoort,1,236.6676925334184,19,77,45,3,1,0
Hamilton,Ferrari,Spielberg,11,289.0538102056244,78,37,20,10,15,1
Colapinto,Alpine,Lusail,14,271.36391926980343,10,66,47,5,8,0
Bearman,Haas,Silverstone,4,222.45822715518244,83,64,64,3,2,0
Piastri,McLaren,Abu Dhabi,5,200.83476740910697,68,6,58,6,13,1
Norris,McLaren,Zandvoort,17,53.25364032138384,86,82,61,8,11,1
Alonso,Aston Martin,Baku,25,161.94423557411054,85,77,23,2,20,1
Gasly,Alpine,Monza,21,141.21208909649647,96,35,8,4,18,1
Verstappen,Red Bull,Mexico City,0,301.9017008436594,66,40,6,1,4,0
Alonso,Aston Martin,Monza,2,143.84972960536513,73,88,11,4,10,1
Colapinto,Alpine,Shanghai,28,231.3786611093509,30,34,14,1,18,1
Hadjar,Racing Bulls,Lusail,24,109.45017258212987,40,98,11,0,10,1
Colapinto,Alpine,Miami,28,85.96493480954277,53,51,37,4,13,1
Albon,Williams,Monaco,20,274.7202627209714,30,32,35,2,10,0
Colapinto,Alpine,Shanghai,18,336.1299016789947,95,71,22,2,7,0
Russel,Mercedes,Sao Paulo,22,327.0830233028543,78,63,42,6,13,1
Russel,Mercedes,Montreal,13,166.4739800356506,93,27,45,11,13,1
Piastri,McLaren,Sakhir,6,246.9687513294427,85,0,61,2,1,0
Lawson,Racing Bulls,Spielberg,28,253.8921035832294,85,7,42,4,14,1
Bearman,Haas,Budapest,7,323.77516927031184,28,2,7,1,7,0
Piastri,McLaren,Austin,18,214.34840435847244,74,85,35,11,4,0
Sainz,Williams,Spielberg,29,223.41278683232093,78,96,56,9,10,1
Ocon,Haas,Sao Paulo,17,251.2920013262194,80,58,11,11,10,0
Tsunoda,Red Bull Racing,Sao Paulo,16,168.58849847438762,48,4,6,1,11,1
Gasly,Alpine,Melbourne,11,139.69741943019602,22,28,22,11,13,1
Piastri,McLaren,Silverstone,11,272.6855779714665,69,8,18,1,7,0
Alonso,Aston Martin,Mexico City,21,148.3054581750349,23,23,23,8,5,1
Piastri,McLaren,Monza,24,246.50874413735065,21,97,17,5,8,0
Ocon,Haas,Sao Paulo,3,197.86543615198434,60,22,22,2,9,0
Sainz,Williams,Montreal,19,265.91861007435864,55,30,7,11,16,1
Russel,Mercedes,Sao Paulo,8,72.95118914336568,10,34,65,7,10,1
Antonelli,Mercedes,Budapest,12,271.8053017278111,50,46,52,3,13,0
Hulkenberg,Sauber,Mexico City,4,188.06578358335446,57,51,46,9,6,0
Russel,Mercedes,Las Vegas,26,138.54793154776615,55,17,58,4,1,1
Gasly,Alpine,Baku,22,150.56850548672577,16,62,56,3,20,1
Piastri,McLaren,Lusail,8,221.68292847693522,57,97,56,0,6,0
Alonso,Aston Martin,Melbourne,12,275.5409127498274,54,37,25,8,16,1
Tsunoda,Red Bull Racing,Sao Paulo,5,128.2283651720325,36,98,33,4,2,1
Albon,Williams,Spa,21,61.26846006252562,70,95,60,6,11,1
Lawson,Racing Bulls,Baku,21,153.63943348657105,39,38,26,2,2,0
Norris,McLaren,Las Vegas,25,113.07735094037872,96,83,50,7,17,1
Ocon,Haas,Melbourne,15,303.7133253550629,84,34,58,6,4,0
Hamilton,Ferrari,Montreal,20,133.4928497743238,23,14,7,11,3,1
Sainz,Williams,Imola,23,114.67536379254416,61,73,62,11,1,1
Leclerc,Ferrari,Mexico City,3,344.8315585424091,80,89,37,1,17,0
Antonelli,Mercedes,Sakhir,14,272.3768284789914,36,71,43,5,9,0
Bortoleto,Sauber,Singapore,10,202.75480194677843,90,84,52,3,17,0
Norris,McLaren,Monaco,21,322.532132791836,53,60,3,8,20,1
Hamilton,Ferrari,Monza,21,157.68645303437393,47,78,21,0,14,1
Hulkenberg,Sauber,Silverstone,8,286.3615909787982,40,58,33,1,4,0
Piastri,McLaren,Monaco,4,286.1782020628085,19,17,4,11,11,1
Bearman,Haas,Montreal,12,158.73482160774574,4,70,18,8,9,1
Norris,McLaren,Silverstone,19,255.9310037137689,5,63,61,4,17,1
Sainz,Williams,Singapore,16,308.77604505385165,81,48,54,2,6,0
Bearman,Haas,Las Vegas,18,162.06180827628077,62,93,1,11,4,0
Ocon,Haas,Montreal,2,271.65330969061523,88,5,22,5,1,0
Hamilton,Ferrari,Las Vegas,23,268.1486157318961,82,32,40,4,15,1
Alonso,Aston Martin,Austin,27,162.2855324513527,51,59,40,1,3,0
Gasly,Alpine,Zandvoort,10,83.15513391807701,55,16,3,9,20,1
Hadjar,Racing Bulls,Austin,17,176.65168088615616,74,80,28,7,17,1
Sainz,Williams,Monza,21,119.56499857595769,28,90,20,0,12,1
Leclerc,Ferrari,Suzuka,4,313.1774145894231,53,85,48,10,2,0
Stroll,Aston Martin,Austin,29,203.8023967298846,60,3,16,5,15,1
Ocon,Haas,Sakhir,21,314.94721224851423,0,55,46,6,4,0
Antonelli,Mercedes,Barcelona,17,304.3939435161204,49,88,54,8,2,0
Piastri,McLaren,Spielberg,5,262.34332929161246,65,84,26,11,8,0
Bortoleto,Sauber,Baku,7,102.74271688129389,97,79,65,6,14,1
Norris,McLaren,Spielberg,19,342.7261540557719,88,46,48,2,12,1
Stroll,Aston Martin,Sakhir,3,200.58493903797608,90,14,39,1,1,0
Norris,McLaren,Singapore,25,282.1753905225257,49,89,35,6,16,1
Piastri,McLaren,Spa,15,195.15227219899631,13,48,28,11,8,0
Leclerc,Ferrari,Silverstone,28,177.54199420833743,50,68,30,0,19,1
Colapinto,Alpine,Shanghai,28,287.5380004960864,83,67,55,3,9,0
Alonso,Aston Martin,Shanghai,28,228.1260358886749,92,20,53,11,14,1
Stroll,Aston Martin,Monza,5,327.93296955491013,36,70,43,8,12,1
Bortoleto,Sauber,Sakhir,9,187.7477511120543,71,13,45,10,11,1
Antonelli,Mercedes,Budapest,8,230.08933630195924,56,95,61,0,4,0
Sainz,Williams,Zandvoort,15,149.30698711376124,9,67,8,6,4,1
Gasly,Alpine,Montreal,19,96.04763790072582,19,94,46,8,15,1
Verstappen,Red Bull,Imola,9,194.31696314958663,84,58,48,11,3,0
Bortoleto,Sauber,Austin,14,229.38630173212113,97,31,3,7,13,1
Sainz,Williams,Imola,2,164.0081785826332,21,40,31,1,8,0
Gasly,Alpine,Barcelona,20,119.85296485096917,84,90,63,11,6,1
Hulkenberg,Sauber,Lusail,26,196.78794726750573,3,98,35,2,4,1
Bearman,Haas,Budapest,18,208.11651059293467,92,9,5,8,5,0
Piastri,McLaren,Spa,26,230.1524661566774,69,89,10,3,15,1
Piastri,McLaren,Barcelona,20,132.55379042380625,85,62,18,3,12,1
Albon,Williams,Singapore,15,66.79873357474293,72,65,39,3,8,1
Bearman,Haas,Monaco,27,226.33884060142702,44,4,16,5,13,1
Bortoleto,Sauber,Suzuka,19,270.3908599979832,78,69,41,10,4,0
Bortoleto,Sauber,Silverstone,8,170.51691605477143,46,28,60,4,16,0
Gasly,Alpine,Imola,5,241.2227100265681,7,37,4,5,10,0
Bortoleto,Sauber,Shanghai,14,176.46490680712424,46,91,22,11,14,1
Hamilton,Ferrari,Barcelona,27,243.08224181963195,57,47,8,9,5,1
Sainz,Williams,Spa,27,346.50122350375966,63,10,34,5,10,0
Leclerc,Ferrari,Mexico City,23,318.21448482867453,38,15,2,2,15,1
Verstappen,Red Bull,Mexico City,24,111.0811508171962,54,41,44,6,9,1
Albon,Williams,Shanghai,7,253.36229141731238,50,55,49,9,19,1
Alonso,Aston Martin,Monza,17,193.4796973295507,47,74,40,10,3,0
Norris,McLaren,Miami,23,309.42245676896886,44,65,34,10,18,1
Hulkenberg,Sauber,Montreal,25,275.4710478777556,52,87,5,8,6,0
Sainz,Williams,Abu Dhabi,16,271.6346637208795,71,69,55,1,15,1
Stroll,Aston Martin,Sakhir,0,88.93854220395716,66,16,36,8,15,1
Piastri,McLaren,Montreal,10,210.15149835135196,1,49,36,8,11,1
Hamilton,Ferrari,Jeddah,25,233.98414740467913,55,78,2,8,16,1
Tsunoda,Red Bull Racing,Miami,25,335.8849258511585,86,31,51,5,9,0
Gasly,Alpine,Sao Paulo,21,149.39292248587134,7,69,30,4,14,1
Albon,Williams,Sakhir,9,317.09989834891775,44,30,63,6,9,0
Hulkenberg,Sauber,Budapest,8,162.77643402276348,33,51,4,5,11,0
Bearman,Haas,Spa,25,191.74872398998357,92,44,3,8,17,1
Antonelli,Mercedes,Sao Paulo,28,309.5950588155694,79,48,22,1,1,0
Verstappen,Red Bull,Budapest,9,163.81489029900447,21,89,51,4,12,0
Gasly,Alpine,Imola,26,225.67421141450066,63,59,8,1,17,1
Colapinto,Alpine,Spielberg,21,233.47635374407704,55,48,65,9,10,0
Tsunoda,Red Bull Racing,Montreal,29,64.73165003598426,45,98,22,3,12,1
Hamilton,Ferrari,Imola,2,82.42737888610793,74,43,48,4,16,1
Colapinto,Alpine,Shanghai,16,189.3513222451746,99,16,38,5,5,0
Lawson,Racing Bulls,Sakhir,23,104.99026243991936,77,55,16,2,15,1
Hadjar,Racing Bulls,Zandvoort,29,74.25765086116401,71,24,7,6,13,1
Ocon,Haas,Spa,25,268.3988860547796,28,16,20,0,4,0
Hadjar,Racing Bulls,Budapest,2,86.87530241844192,28,50,23,4,17,1
Verstappen,Red Bull,Monza,24,303.8749079021986,14,98,2,5,15,1
Hamilton,Ferrari,Spielberg,15,53.091881708020196,66,18,5,4,10,1
Hulkenberg,Sauber,Shanghai,11,85.7981108060233,61,11,49,9,8,1
Colapinto,Alpine,Mexico City,5,313.0141207884404,16,99,18,9,11,1
Bortoleto,Sauber,Sakhir,3,348.0726165135418,12,94,23,2,8,0
Piastri,McLaren,Shanghai,20,325.58968632264646,8,52,61,2,17,1
Bearman,Haas,Monza,10,92.62986771892561,68,82,48,3,17,1
Alonso,Aston Martin,Miami,25,55.51937915260723,74,23,33,4,8,1
Albon,Williams,Singapore,6,219.50918145727312,69,61,55,8,4,0
Leclerc,Ferrari,Montreal,7,323.26754607460396,25,32,8,11,7,0
Leclerc,Ferrari,Shanghai,21,304.8112149474797,88,23,33,3,2,0
Hadjar,Racing Bulls,Spielberg,19,279.8643588700369,96,11,9,3,6,0
Russel,Mercedes,Shanghai,21,207.8464185516451,17,48,36,6,15,1
Tsunoda,Red Bull Racing,Imola,3,163.9036966331787,1,63,15,9,3,1
Piastri,McLaren,Montreal,6,113.73045012200654,58,46,17,2,2,1
Bearman,Haas,Mexico City,27,312.5240057852993,67,92,17,9,11,1
Gasly,Alpine,Baku,25,124.09089644778277,11,63,44,7,16,1
Norris,McLaren,Silverstone,18,300.9978486981595,12,51,33,10,9,0
Hulkenberg,Sauber,Shanghai,21,330.6342134733461,78,60,57,11,9,0
Colapinto,Alpine,Monaco,12,88.62362428145623,6,66,47,3,20,1
Alonso,Aston Martin,Jeddah,3,250.65400784149423,87,24,24,3,7,0
Hadjar,Racing Bulls,Abu Dhabi,23,329.05388073276663,88,11,36,7,15,1
